id,city,coordinates,google-maps-location-id,latitude,longitude,name,state
rec_cp1v79b4f9p514bq7gog,"liverpool","29.2947222, -95.2786111","eyJpIjoiMjkuMjk0NzIyMiwgLTk1LjI3ODYxMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoyOS4yOTQ3MjIsImxuZyI6LTk1LjI3ODYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",29.2947222,-95.2786111,"liverpool, tx","tx"
rec_cp1v79b4f9p514bq7gp0,"Croghan","43.8958333, -75.3927778",,43.8958333,-75.3927778,"Croghan, New York","New York"
rec_cp1v79b4f9p514bq7gpg,"Watonga","35.936389, -98.425","eyJpIjoiMzUuOTM2Mzg5LCAtOTguNDI1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzUuOTM2Mzg5LCJsbmciOi05OC40MjUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",35.936389,-98.425,"Watonga, Oklahoma","Oklahoma"
rec_cp1v79b4f9p514bq7gq0,"Yorba Linda","33.8936111, -117.7263889","eyJpIjoiMzMuODkzNjExMSwgLTExNy43MjYzODg5IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzMuODkzNjExLCJsbmciOi0xMTcuNzI2Mzg5LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",33.8936111,-117.7263889,"Yorba Linda, California","California"
rec_cp1v79b4f9p514bq7gqg,"Ford City","40.7722222, -79.53",,40.7722222,-79.53,"Ford City, Pennsylvania","Pennsylvania"
rec_cp1v79b4f9p514bq7gr0,"Jerome","42.7241667, -114.5177778","eyJpIjoiNDIuNzI0MTY2NywgLTExNC41MTc3Nzc4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDIuNzI0MTY3LCJsbmciOi0xMTQuNTE3Nzc4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",42.7241667,-114.5177778,"Jerome, Idaho","Idaho"
rec_cp1v79b4f9p514bq7grg,"Maize","37.7791667, -97.4669444","eyJpIjoiMzcuNzc5MTY2NywgLTk3LjQ2Njk0NDQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNy43NzkxNjcsImxuZyI6LTk3LjQ2Njk0NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",37.7791667,-97.4669444,"Maize, Kansas","Kansas"
rec_cp1v79b4f9p514bq7gs0,"McHenry","42.3333333, -88.2666667",,42.3333333,-88.2666667,"McHenry, Illinois","Illinois"
rec_cp1v79b4f9p514bq7gsg,"Britton","41.9866667, -83.8311111","eyJpIjoiNDEuOTg2NjY2NywgLTgzLjgzMTExMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS45ODY2NjcsImxuZyI6LTgzLjgzMTExMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",41.9866667,-83.8311111,"Britton, Michigan","Michigan"
rec_cp1v79b4f9p514bq7gt0,"Pont-sur-Yonne","48.287803, 3.203991","eyJpIjoiNDguMjg3ODAzLCAzLjIwMzk5MSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjI4NzgwMywibG5nIjozLjIwMzk5MSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",48.287803,3.203991,"Pont-sur-Yonne, Yonne","Yonne"
rec_cp1v79b4f9p514bq7gtg,"Cochranville","39.8916667, -75.9219444",,39.8916667,-75.9219444,"Cochranville, Pennsylvania","Pennsylvania"
rec_cp1v79b4f9p514bq7gu0,"Divide","38.9419444, -105.1566667","eyJpIjoiMzguOTQxOTQ0NCwgLTEwNS4xNTY2NjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzguOTQxOTQ0LCJsbmciOi0xMDUuMTU2NjY3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",38.9419444,-105.1566667,"Divide, Colorado","Colorado"
rec_cp1v79b4f9p514bq7gug,"holt","42.6405556, -84.5152778","eyJpIjoiNDIuNjQwNTU1NiwgLTg0LjUxNTI3NzgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Mi42NDA1NTYsImxuZyI6LTg0LjUxNTI3OCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",42.6405556,-84.5152778,"holt, mi","mi"
rec_cp1v79b4f9p514bq7gv0,"Spring Branch","29.8897222, -98.425","eyJpIjoiMjkuODg5NzIyMiwgLTk4LjQyNSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjI5Ljg4OTcyMiwibG5nIjotOTguNDI1LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",29.8897222,-98.425,"Spring Branch, Texas","Texas"
rec_cp1v79b4f9p514bq7gvg,"Clam Gulch","60.2311111, -151.3936111",,60.2311111,-151.3936111,"Clam Gulch, Alaska","Alaska"
rec_cp1v79b4f9p514bq7h00,"evesham","39.879444, -74.901667","eyJpIjoiMzkuODc5NDQ0LCAtNzQuOTAxNjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzkuODc5NDQ0LCJsbmciOi03NC45MDE2NjcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",39.879444,-74.901667,"evesham, nj","nj"
rec_cp1v79b4f9p514bq7h0g,"Dexter","36.7958333, -89.9577778","eyJpIjoiMzYuNzk1ODMzMywgLTg5Ljk1Nzc3NzgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNi43OTU4MzMsImxuZyI6LTg5Ljk1Nzc3OCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",36.7958333,-89.9577778,"Dexter, Missouri","Missouri"
rec_cp1v79b4f9p514bq7h10,"Broken Hill","-31.955858, 141.465136","eyJpIjoiLTMxLjk1NTg1OCwgMTQxLjQ2NTEzNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOi0zMS45NTU4NTgsImxuZyI6MTQxLjQ2NTEzNiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",-31.955858,141.465136,"Broken Hill, New South Wales","New South Wales"
rec_cp1v79b4f9p514bq7h1g,"Mount Weather","39.063876, -77.891998","eyJpIjoiMzkuMDYzODc2LCAtNzcuODkxOTk4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzkuMDYzODc2LCJsbmciOi03Ny44OTE5OTgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",39.063876,-77.891998,"Mount Weather, Virginia","Virginia"
rec_cp1v79b4f9p514bq7h20,"Dillon","34.4163889, -79.3713889","eyJpIjoiMzQuNDE2Mzg4OSwgLTc5LjM3MTM4ODkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNC40MTYzODksImxuZyI6LTc5LjM3MTM4OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",34.4163889,-79.3713889,"Dillon, South Carolina","South Carolina"
rec_cp1v79b4f9p514bq7h2g,"Orange","42.5902778, -72.3102778",,42.5902778,-72.3102778,"Orange, Massachusetts","Massachusetts"
rec_cp1v79b4f9p514bq7h30,"Lafayette","39.9936111, -105.0891667","eyJpIjoiMzkuOTkzNjExMSwgLTEwNS4wODkxNjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzkuOTkzNjExLCJsbmciOi0xMDUuMDg5MTY3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",39.9936111,-105.0891667,"Lafayette, Colorado","Colorado"
rec_cp1v79b4f9p514bq7h3g,"Spruce Grove","53.533333, -113.916667","eyJpIjoiNTMuNTMzMzMzLCAtMTEzLjkxNjY2NyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjUzLjUzMzMzMywibG5nIjotMTEzLjkxNjY2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",53.533333,-113.916667,"Spruce Grove, Alberta","Alberta"
rec_cp1v79b4f9p514bq7h40,"Forked River","39.8397222, -74.1905556",,39.8397222,-74.1905556,"Forked River, New Jersey","New Jersey"
rec_cp1v79b4f9p514bq7h4g,"Rutherfordton","35.4425, -81.9780556","eyJpIjoiMzUuNDQyNSwgLTgxLjk3ODA1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNS40NDI1LCJsbmciOi04MS45NzgwNTYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",35.4425,-81.9780556,"Rutherfordton, North Carolina","North Carolina"
rec_cp1v79b4f9p514bq7h50,"Tobyhanna","41.1769444, -75.4183333","eyJpIjoiNDEuMTc2OTQ0NCwgLTc1LjQxODMzMzMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS4xNzY5NDQsImxuZyI6LTc1LjQxODMzMywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",41.1769444,-75.4183333,"Tobyhanna, Pennsylvania","Pennsylvania"
rec_cp1v79b4f9p514bq7h5g,"Frackville","40.7838889, -76.2305556",,40.7838889,-76.2305556,"Frackville, Pennsylvania","Pennsylvania"
rec_cp1v79b4f9p514bq7h60,"Carvoeiro","37.098519, -8.469395","eyJpIjoiMzcuMDk4NTE5LCAtOC40NjkzOTUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNy4wOTg1MTksImxuZyI6LTguNDY5Mzk1LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",37.098519,-8.469395,"Carvoeiro, Faro","Faro"
rec_cp1v79b4f9p514bq7h6g,"west nyack","41.0905556, -73.9183333","eyJpIjoiNDEuMDkwNTU1NiwgLTczLjkxODMzMzMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS4wOTA1NTYsImxuZyI6LTczLjkxODMzMywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",41.0905556,-73.9183333,"west nyack, ny","ny"
rec_cp1v79b4f9p514bq7h70,"Carroll","44.271026, -71.305528",,44.271026,-71.305528,"Carroll, New Hampshire","New Hampshire"
rec_cp1v79b4f9p514bq7h7g,"New York","40.767499, -73.833079","eyJpIjoiNDAuNzY3NDk5LCAtNzMuODMzMDc5IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDAuNzY3NDk5LCJsbmciOi03My44MzMwNzksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",40.767499,-73.833079,"New York, New York","New York"
rec_cp1v79b4f9p514bq7h80,"furlong","40.296218, -75.082115","eyJpIjoiNDAuMjk2MjE4LCAtNzUuMDgyMTE1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDAuMjk2MjE4LCJsbmciOi03NS4wODIxMTUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",40.296218,-75.082115,"furlong, nj","nj"
rec_cp1v79b4f9p514bq7h8g,"Killin","56.490671, -4.202646",,56.490671,-4.202646,"Killin, Scotland","Scotland"
rec_cp1v79b4f9p514bq7h90,"glendale/eagle rock (los angeles)","34.132247, -118.211726","eyJpIjoiMzQuMTMyMjQ3LCAtMTE4LjIxMTcyNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjM0LjEzMjI0NywibG5nIjotMTE4LjIxMTcyNiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",34.132247,-118.211726,"glendale/eagle rock (los angeles), ca","ca"
rec_cp1v79b4f9p514bq7h9g,"Victoria","48.459263, -123.376722","eyJpIjoiNDguNDU5MjYzLCAtMTIzLjM3NjcyMiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjQ1OTI2MywibG5nIjotMTIzLjM3NjcyMiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",48.459263,-123.376722,"Victoria, British Columbia","British Columbia"
rec_cp1v79b4f9p514bq7ha0,"Citrus Heights","38.7083333, -121.3288889",,38.7083333,-121.3288889,"Citrus Heights, California","California"
rec_cp1v79b4f9p514bq7hag,"Royse City","32.97512, -96.332482","eyJpIjoiMzIuOTc1MTIsIC05Ni4zMzI0ODIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMi45NzUxMiwibG5nIjotOTYuMzMyNDgyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",32.97512,-96.332482,"Royse City, Texas","Texas"
rec_cp1v79b4f9p514bq7hb0,"Fredericksburg","38.303184, -77.46054","eyJpIjoiMzguMzAzMTg0LCAtNzcuNDYwNTQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOC4zMDMxODQsImxuZyI6LTc3LjQ2MDU0LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",38.303184,-77.46054,"Fredericksburg, Virginia","Virginia"
rec_cp1v79b4f9p514bq7hbg,"Witham","51.833333, 0.583333",,51.833333,0.583333,"Witham, England","England"
rec_cp1v79b4f9p514bq7hc0,"Langley","49.074331, -122.559322","eyJpIjoiNDkuMDc0MzMxLCAtMTIyLjU1OTMyMiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ5LjA3NDMzMSwibG5nIjotMTIyLjU1OTMyMiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",49.074331,-122.559322,"Langley, British Columbia","British Columbia"
rec_cp1v79b4f9p514bq7hcg,"University Place","47.2358333, -122.5491667","eyJpIjoiNDcuMjM1ODMzMywgLTEyMi41NDkxNjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuMjM1ODMzLCJsbmciOi0xMjIuNTQ5MTY3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",47.2358333,-122.5491667,"University Place, Washington","Washington"
rec_cp1v79b4f9p514bq7hd0,"Des Allemands","29.8236111, -90.475",,29.8236111,-90.475,"Des Allemands, Louisiana","Louisiana"
rec_cp1v79b4f9p514bq7hdg,"Thessaloniki","40.640063, 22.944419","eyJpIjoiNDAuNjQwMDYzLCAyMi45NDQ0MTkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MC42NDAwNjMsImxuZyI6MjIuOTQ0NDE5LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",40.640063,22.944419,"Thessaloniki, Central Macedonia","Central Macedonia"
rec_cp1v79b4f9p514bq7he0,"Swindon","51.516667, -1.783333","eyJpIjoiNTEuNTE2NjY3LCAtMS43ODMzMzMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1MS41MTY2NjcsImxuZyI6LTEuNzgzMzMzLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",51.516667,-1.783333,"Swindon, England","England"
rec_cp1v79b4f9p514bq7heg,"Mankato","44.1636111, -93.9991667",,44.1636111,-93.9991667,"Mankato, Minnesota","Minnesota"
rec_cp1v79b4f9p514bq7hf0,"Liverpool","43.1063889, -76.2180556","eyJpIjoiNDMuMTA2Mzg4OSwgLTc2LjIxODA1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My4xMDYzODksImxuZyI6LTc2LjIxODA1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",43.1063889,-76.2180556,"Liverpool, New York","New York"
rec_cp1v79b4f9p514bq7hfg,"Monroe","32.486673, -91.963994",,32.486673,-91.963994,"Monroe, Louisiana","Louisiana"
rec_cp1v79b4f9p514bq7hg0,"scaley (outside highlands)","34.987143, -79.061578","eyJpIjoiMzQuOTg3MTQzLCAtNzkuMDYxNTc4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzQuOTg3MTQzLCJsbmciOi03OS4wNjE1NzgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",34.987143,-79.061578,"scaley (outside highlands), nc","nc"
rec_cp1v79b4f9p514bq7hgg,"Jal","32.1130556, -103.1930556","eyJpIjoiMzIuMTEzMDU1NiwgLTEwMy4xOTMwNTU2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzIuMTEzMDU2LCJsbmciOi0xMDMuMTkzMDU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",32.1130556,-103.1930556,"Jal, New Mexico","New Mexico"
rec_cp1v79b4f9p514bq7hh0,"King of Prussia","40.0891667, -75.3963889",,40.0891667,-75.3963889,"King of Prussia, Pennsylvania","Pennsylvania"
rec_cp1v79b4f9p514bq7hhg,"Columbia","35.615, -87.0352778","eyJpIjoiMzUuNjE1LCAtODcuMDM1Mjc3OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjM1LjYxNSwibG5nIjotODcuMDM1Mjc4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",35.615,-87.0352778,"Columbia, Tennessee","Tennessee"
rec_cp1v79b4f9p514bq7hi0,"Caledonia","42.9730556, -77.8530556","eyJpIjoiNDIuOTczMDU1NiwgLTc3Ljg1MzA1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Mi45NzMwNTYsImxuZyI6LTc3Ljg1MzA1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",42.9730556,-77.8530556,"Caledonia, New York","New York"
rec_cp1v79b4f9p514bq7hig,"Wakeeney","39.025, -99.8791667",,39.025,-99.8791667,"Wakeeney, Kansas","Kansas"
rec_cp1v79b4f9p514bq7hj0,"Statham","33.965, -83.5966667","eyJpIjoiMzMuOTY1LCAtODMuNTk2NjY2NyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMzLjk2NSwibG5nIjotODMuNTk2NjY3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",33.965,-83.5966667,"Statham, Georgia","Georgia"
rec_cp1v79b4f9p514bq7hjg,"Roswell","33.3941667, -104.5225",,33.3941667,-104.5225,"Roswell, New Mexico","New Mexico"
rec_cp1v79b4f9p514bq7hk0,"Oglesby","41.2952778, -89.0594444","eyJpIjoiNDEuMjk1Mjc3OCwgLTg5LjA1OTQ0NDQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS4yOTUyNzgsImxuZyI6LTg5LjA1OTQ0NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",41.2952778,-89.0594444,"Oglesby, Illinois","Illinois"
rec_cp1v79b4f9p514bq7hkg,"Penn Hills","40.501179, -79.839216","eyJpIjoiNDAuNTAxMTc5LCAtNzkuODM5MjE2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDAuNTAxMTc5LCJsbmciOi03OS44MzkyMTYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",40.501179,-79.839216,"Penn Hills, Pennsylvania","Pennsylvania"
rec_cp1v79b4f9p514bq7hl0,"port sulphur","29.4802778, -89.6938889","eyJpIjoiMjkuNDgwMjc3OCwgLTg5LjY5Mzg4ODkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoyOS40ODAyNzgsImxuZyI6LTg5LjY5Mzg4OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",29.4802778,-89.6938889,"port sulphur, la","la"
rec_cp1v79b4f9p514bq7hlg,"Garibaldi","45.56, -123.9097222",,45.56,-123.9097222,"Garibaldi, Oregon","Oregon"
rec_cp1v79b4f9p514bq7hm0,"Grand Isle","44.7225, -73.2927778","eyJpIjoiNDQuNzIyNSwgLTczLjI5Mjc3NzgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC43MjI1LCJsbmciOi03My4yOTI3NzgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",44.7225,-73.2927778,"Grand Isle, Vermont","Vermont"
rec_cp1v79b4f9p514bq7hmg,"New York","40.579532, -74.150201",,40.579532,-74.150201,"New York, New York","New York"
rec_cp1v79b4f9p514bq7hn0,"whitehall","39.9666667, -82.8855556","eyJpIjoiMzkuOTY2NjY2NywgLTgyLjg4NTU1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOS45NjY2NjcsImxuZyI6LTgyLjg4NTU1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",39.9666667,-82.8855556,"whitehall, oh","oh"
rec_cp1v79b4f9p514bq7hng,"Rojales","38.086048, -0.723586","eyJpIjoiMzguMDg2MDQ4LCAtMC43MjM1ODYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOC4wODYwNDgsImxuZyI6LTAuNzIzNTg2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",38.086048,-0.723586,"Rojales, Alicante","Alicante"
